LineID,VariableMap
1451,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1452,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1453,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1454,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1455,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1456,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1457,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1458,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1459,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1460,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1461,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1462,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1463,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1464,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1465,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1466,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1467,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1468,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1469,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1470,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1471,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1472,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1473,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1474,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1475,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1476,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1477,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1478,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1479,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1480,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1481,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1482,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1483,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1484,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1485,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1486,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1487,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1488,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1489,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1490,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1491,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1492,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1493,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1494,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1495,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1496,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1497,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1498,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1499,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1500,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1501,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1502,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1503,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1504,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1505,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1506,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1507,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1508,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1509,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1510,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1511,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1512,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1513,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1514,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1515,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1516,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1517,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1518,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1519,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1520,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1521,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1522,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1523,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1524,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1525,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1526,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1527,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1528,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1529,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1530,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1531,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1532,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1533,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1534,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1535,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1536,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1537,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1538,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1539,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1540,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1541,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1542,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1543,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1544,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1545,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1546,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1547,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1548,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1549,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1550,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1551,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1552,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1553,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1554,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1555,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1556,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1557,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1558,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1559,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1560,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1561,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1562,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1563,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1564,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1565,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1566,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1567,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1568,session opened for user <#75> by <#76>
1569,session closed for user <#75>
1570,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1571,session opened for user <#75> by <#76>
1572,session closed for user <#75>
1573,check pass; user unknown
1574,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1575,check pass; user unknown
1576,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1577,check pass; user unknown
1578,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1579,check pass; user unknown
1580,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1581,check pass; user unknown
1582,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1583,check pass; user unknown
1584,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1585,check pass; user unknown
1586,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1587,check pass; user unknown
1588,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1589,check pass; user unknown
1590,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1591,check pass; user unknown
1592,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1593,session opened for user <#75> by <#76>
1594,session closed for user <#75>
1595,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1596,session opened for user <#75> by <#76>
1597,session closed for user <#75>
1598,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1599,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1600,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1601,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1602,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1603,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1604,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1605,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1606,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1607,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1608,session opened for user <#75> by <#76>
1609,session closed for user <#75>
1610,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1611,session opened for user <#75> by <#76>
1612,session closed for user <#75>
1613,check pass; user unknown
1614,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1615,check pass; user unknown
1616,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1617,check pass; user unknown
1618,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1619,check pass; user unknown
1620,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1621,check pass; user unknown
1622,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1623,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1624,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1625,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1626,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1627,session opened for user <#75> by <#76>
1628,session closed for user <#75>
1629,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1630,session opened for user <#75> by <#76>
1631,session closed for user <#75>
1632,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1633,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1634,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1635,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1636,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1637,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1638,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1639,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1640,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1641,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1642,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1643,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1644,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1645,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1646,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1647,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1648,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1649,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1650,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1651,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1652,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1653,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1654,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1655,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1656,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1657,session opened for user <#75> by <#76>
1658,session closed for user <#75>
1659,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1660,session opened for user <#75> by <#76>
1661,session closed for user <#75>
1662,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1663,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1664,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1665,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1666,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1667,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1668,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1669,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1670,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1671,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1672,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1673,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1674,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1675,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1676,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1677,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1678,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1679,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1680,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1681,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1682,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1683,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1684,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1685,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1686,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1687,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1688,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1689,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1690,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1691,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1692,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1693,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1694,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1695,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1696,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1697,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1698,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1699,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1700,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1701,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1702,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1703,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1704,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1705,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1706,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1707,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1708,session opened for user <#75> by <#76>
1709,session closed for user <#75>
1710,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1711,session opened for user <#75> by <#76>
1712,session closed for user <#75>
1713,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1714,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1715,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1716,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1717,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1718,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1719,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1720,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1721,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1722,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1723,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1724,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1725,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1726,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1727,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1728,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1729,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1730,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1731,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1732,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1733,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1734,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1735,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1736,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1737,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1738,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1739,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1740,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1741,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1742,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1743,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1744,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1745,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1746,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1747,ANONYMOUS FTP LOGIN FROM <#8> (anonymous)
1748,ANONYMOUS FTP LOGIN FROM <#8> (anonymous)
1749,session opened for user <#75> by <#76>
1750,session closed for user <#75>
1751,cupsd shutdown succeeded
1752,cupsd startup succeeded
1753,restart.
1754,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1755,session opened for user <#75> by <#76>
1756,session closed for user <#75>
1757,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1758,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1759,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1760,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1761,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1762,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1763,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1764,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1765,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1766,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1767,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1768,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1769,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1770,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1771,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1772,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1773,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1774,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1775,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1776,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1777,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1778,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1779,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1780,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1781,session opened for user <#75> by <#76>
1782,session closed for user <#75>
1783,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1784,session opened for user <#75> by <#76>
1785,session closed for user <#75>
1786,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1787,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1788,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1789,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1790,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1791,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1792,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1793,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1794,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1795,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1796,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1797,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1798,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1799,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1800,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1801,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1802,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1803,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1804,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1805,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1806,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1807,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1808,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1809,notify question section contains no SOA
1810,notify question section contains no SOA
1811,notify question section contains no SOA
1812,notify question section contains no SOA
1813,notify question section contains no SOA
1814,notify question section contains no SOA
1815,notify question section contains no SOA
1816,notify question section contains no SOA
1817,notify question section contains no SOA
1818,notify question section contains no SOA
1819,notify question section contains no SOA
1820,notify question section contains no SOA
1821,notify question section contains no SOA
1822,notify question section contains no SOA
1823,notify question section contains no SOA
1824,notify question section contains no SOA
1825,getpeername (ftpd): Transport endpoint is not connected
1826,getpeername (ftpd): Transport endpoint is not connected
1827,warning: can't get client address: Connection reset by peer
1828,getpeername (ftpd): Transport endpoint is not connected
1829,warning: can't get client address: Connection reset by peer
1830,getpeername (ftpd): Transport endpoint is not connected
1831,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1832,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1833,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1834,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1835,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1836,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1837,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1838,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1839,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1840,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1841,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1842,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1843,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1844,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1845,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1846,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1847,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1848,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1849,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1850,session opened for user <#75> by <#76>
1851,session closed for user <#75>
1852,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1853,session opened for user <#75> by <#76>
1854,session closed for user <#75>
1855,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1856,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1857,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1858,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1859,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1860,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1861,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1862,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1863,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1864,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1865,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1866,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1867,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1868,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1869,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1870,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1871,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1872,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1873,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1874,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1875,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1876,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1877,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1878,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1879,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1880,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1881,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1882,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1883,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1884,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1885,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1886,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1887,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1888,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
