LineID,VariableMap
1564,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1565,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1566,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1567,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1568,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1569,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1570,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1571,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1572,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1573,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1574,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1575,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1576,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1577,Deleting block <#2> file <#11>
1578,<#1> ask <#13> to delete <#3>
1579,Deleting block <#2> file <#11>
1580,<#1> ask <#13> to delete <#3>
1581,Received block <#2> of size <#5> from <#9>
1582,PacketResponder <#4> for block <#2> terminating
1583,Deleting block <#2> file <#11>
1584,Deleting block <#2> file <#11>
1585,Deleting block <#2> file <#11>
1586,Deleting block <#2> file <#11>
1587,Deleting block <#2> file <#11>
1588,Deleting block <#2> file <#11>
1589,Deleting block <#2> file <#11>
1590,Deleting block <#2> file <#11>
1591,Deleting block <#2> file <#11>
1592,Deleting block <#2> file <#11>
1593,Deleting block <#2> file <#11>
1594,Deleting block <#2> file <#11>
1595,Deleting block <#2> file <#11>
1596,PacketResponder <#4> for block <#2> terminating
1597,Deleting block <#2> file <#11>
1598,Deleting block <#2> file <#11>
1599,Deleting block <#2> file <#11>
1600,Deleting block <#2> file <#11>
1601,Deleting block <#2> file <#11>
1602,PacketResponder <#4> for block <#2> terminating
1603,Deleting block <#2> file <#11>
1604,Receiving block <#2> src: <#7> dest: <#8>
1605,Receiving block <#2> src: <#7> dest: <#8>
1606,<#1> NameSystem.allocateBlock: <#12> <#3>
1607,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1608,Deleting block <#2> file <#11>
1609,<#1> NameSystem.allocateBlock: <#12> <#3>
1610,Received block <#2> of size <#5> from <#9>
1611,PacketResponder <#4> for block <#2> terminating
1612,Receiving block <#2> src: <#7> dest: <#8>
1613,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1614,Verification succeeded for <#3>
1615,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1616,PacketResponder <#4> for block <#2> terminating
1617,<#1> NameSystem.allocateBlock: <#12> <#3>
1618,<#1> NameSystem.allocateBlock: <#12> <#3>
1619,Received block <#2> of size <#5> from <#9>
1620,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1621,PacketResponder <#4> for block <#2> terminating
1622,<#1> NameSystem.allocateBlock: <#12> <#3>
1623,PacketResponder <#4> for block <#2> terminating
1624,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1625,Received block <#2> of size <#5> from <#9>
1626,Received block <#2> of size <#5> from <#9>
1627,PacketResponder <#4> for block <#2> terminating
1628,Received block <#2> of size <#5> from <#9>
1629,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1630,Receiving block <#2> src: <#7> dest: <#8>
1631,PacketResponder <#4> for block <#2> terminating
1632,Receiving block <#2> src: <#7> dest: <#8>
1633,PacketResponder <#4> for block <#2> terminating
1634,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1635,<#1> NameSystem.allocateBlock: <#12> <#3>
1636,Received block <#2> of size <#5> from <#9>
1637,Received block <#2> of size <#5> from <#9>
1638,Received block <#2> of size <#5> from <#9>
1639,<#1> NameSystem.allocateBlock: <#12> <#3>
1640,Received block <#2> of size <#5> from <#9>
1641,Received block <#2> of size <#5> from <#9>
1642,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1643,Receiving block <#2> src: <#7> dest: <#8>
1644,PacketResponder <#4> for block <#2> terminating
1645,Receiving block <#2> src: <#7> dest: <#8>
1646,PacketResponder <#4> for block <#2> terminating
1647,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1648,Received block <#2> of size <#5> from <#9>
1649,PacketResponder <#4> for block <#2> terminating
1650,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1651,PacketResponder <#4> for block <#2> terminating
1652,PacketResponder <#4> for block <#2> terminating
1653,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1654,PacketResponder <#4> for block <#2> terminating
1655,Receiving block <#2> src: <#7> dest: <#8>
1656,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1657,PacketResponder <#4> for block <#2> terminating
1658,Receiving block <#2> src: <#7> dest: <#8>
1659,<#1> NameSystem.allocateBlock: <#12> <#3>
1660,Received block <#2> of size <#5> from <#9>
1661,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1662,PacketResponder <#4> for block <#2> terminating
1663,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1664,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1665,PacketResponder <#4> for block <#2> terminating
1666,Received block <#2> of size <#5> from <#9>
1667,PacketResponder <#4> for block <#2> terminating
1668,PacketResponder <#4> for block <#2> terminating
1669,PacketResponder <#4> for block <#2> terminating
1670,PacketResponder <#4> for block <#2> terminating
1671,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1672,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1673,Received block <#2> of size <#5> from <#9>
1674,Receiving block <#2> src: <#7> dest: <#8>
1675,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1676,PacketResponder <#4> for block <#2> terminating
1677,Received block <#2> of size <#5> from <#9>
1678,Receiving block <#2> src: <#7> dest: <#8>
1679,Received block <#2> of size <#5> from <#9>
1680,Received block <#2> of size <#5> from <#9>
1681,Received block <#2> of size <#5> from <#9>
1682,Received block <#2> of size <#5> from <#9>
1683,Receiving block <#2> src: <#7> dest: <#8>
1684,PacketResponder <#4> for block <#2> terminating
1685,Received block <#2> of size <#5> from <#9>
1686,Receiving block <#2> src: <#7> dest: <#8>
1687,Received block <#2> of size <#5> from <#9>
1688,Received block <#2> of size <#5> from <#9>
1689,PacketResponder <#4> for block <#2> terminating
1690,Received block <#2> of size <#5> from <#9>
1691,Receiving block <#2> src: <#7> dest: <#8>
1692,Received block <#2> of size <#5> from <#9>
1693,Receiving block <#2> src: <#7> dest: <#8>
1694,<#1> NameSystem.allocateBlock: <#12> <#3>
1695,<#1> NameSystem.allocateBlock: <#12> <#3>
1696,PacketResponder <#4> for block <#2> terminating
1697,PacketResponder <#4> for block <#2> terminating
1698,<#1> NameSystem.allocateBlock: <#12> <#3>
1699,PacketResponder <#4> for block <#2> terminating
1700,PacketResponder <#4> for block <#2> terminating
1701,Receiving block <#2> src: <#7> dest: <#8>
1702,Receiving block <#2> src: <#7> dest: <#8>
1703,<#1> NameSystem.allocateBlock: <#12> <#3>
1704,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1705,Receiving block <#2> src: <#7> dest: <#8>
1706,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1707,Received block <#2> of size <#5> from <#9>
1708,PacketResponder <#4> for block <#2> terminating
1709,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1710,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1711,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1712,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1713,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1714,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1715,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1716,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1717,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1718,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1719,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1720,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1721,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1722,Receiving block <#2> src: <#7> dest: <#8>
1723,Deleting block <#2> file <#11>
1724,PacketResponder <#4> for block <#2> terminating
1725,Deleting block <#2> file <#11>
1726,Receiving block <#2> src: <#7> dest: <#8>
1727,Deleting block <#2> file <#11>
1728,Deleting block <#2> file <#11>
1729,Deleting block <#2> file <#11>
1730,PacketResponder <#4> for block <#2> terminating
1731,Deleting block <#2> file <#11>
1732,Deleting block <#2> file <#11>
1733,Deleting block <#2> file <#11>
1734,Deleting block <#2> file <#11>
1735,Deleting block <#2> file <#11>
1736,Deleting block <#2> file <#11>
1737,Deleting block <#2> file <#11>
1738,Deleting block <#2> file <#11>
1739,Deleting block <#2> file <#11>
1740,Deleting block <#2> file <#11>
1741,Deleting block <#2> file <#11>
1742,Deleting block <#2> file <#11>
1743,Deleting block <#2> file <#11>
1744,Deleting block <#2> file <#11>
1745,Deleting block <#2> file <#11>
1746,Deleting block <#2> file <#11>
1747,Deleting block <#2> file <#11>
1748,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1749,Deleting block <#2> file <#11>
1750,Deleting block <#2> file <#11>
1751,Receiving block <#2> src: <#7> dest: <#8>
1752,Receiving block <#2> src: <#7> dest: <#8>
1753,Received block <#2> of size <#5> from <#9>
1754,Deleting block <#2> file <#11>
1755,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1756,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1757,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1758,Receiving block <#2> src: <#7> dest: <#8>
1759,Received block <#2> of size <#5> from <#9>
1760,Receiving block <#2> src: <#7> dest: <#8>
1761,PacketResponder <#4> for block <#2> terminating
1762,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1763,Received block <#2> of size <#5> from <#9>
1764,<#1> ask <#13> to replicate <#3> to datanode(s) <#10>
1765,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1766,Received block <#2> of size <#5> from <#9>
1767,Received block <#2> src: <#7> dest: <#8> of size <#5>
1768,Receiving block <#2> src: <#7> dest: <#8>
1769,Deleting block <#2> file <#11>
1770,Received block <#2> of size <#5> from <#9>
1771,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1772,Receiving block <#2> src: <#7> dest: <#8>
1773,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1774,Received block <#2> of size <#5> from <#9>
1775,Received block <#2> of size <#5> from <#9>
1776,Receiving block <#2> src: <#7> dest: <#8>
1777,Received block <#2> of size <#5> from <#9>
1778,PacketResponder <#4> for block <#2> terminating
1779,Receiving block <#2> src: <#7> dest: <#8>
1780,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1781,Receiving block <#2> src: <#7> dest: <#8>
1782,Received block <#2> of size <#5> from <#9>
1783,<#1> NameSystem.allocateBlock: <#12> <#3>
1784,PacketResponder <#4> for block <#2> terminating
1785,PacketResponder <#4> for block <#2> terminating
1786,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1787,Received block <#2> of size <#5> from <#9>
1788,Receiving block <#2> src: <#7> dest: <#8>
1789,PacketResponder <#4> for block <#2> terminating
1790,Received block <#2> of size <#5> from <#9>
1791,PacketResponder <#4> for block <#2> terminating
1792,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1793,Received block <#2> of size <#5> from <#9>
1794,PacketResponder <#4> for block <#2> terminating
1795,<#1> NameSystem.allocateBlock: <#12> <#3>
1796,<#1> NameSystem.allocateBlock: <#12> <#3>
1797,Received block <#2> of size <#5> from <#9>
1798,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1799,PacketResponder <#4> for block <#2> terminating
1800,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1801,Receiving block <#2> src: <#7> dest: <#8>
1802,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1803,PacketResponder <#4> for block <#2> terminating
1804,Receiving block <#2> src: <#7> dest: <#8>
1805,Receiving block <#2> src: <#7> dest: <#8>
1806,PacketResponder <#4> for block <#2> terminating
1807,Receiving block <#2> src: <#7> dest: <#8>
1808,PacketResponder <#4> for block <#2> terminating
1809,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1810,Received block <#2> of size <#5> from <#9>
1811,PacketResponder <#4> for block <#2> terminating
1812,PacketResponder <#4> for block <#2> terminating
1813,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1814,Receiving block <#2> src: <#7> dest: <#8>
1815,PacketResponder <#4> for block <#2> terminating
1816,<#1> NameSystem.allocateBlock: <#12> <#3>
1817,PacketResponder <#4> for block <#2> terminating
1818,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1819,PacketResponder <#4> for block <#2> terminating
1820,PacketResponder <#4> for block <#2> terminating
1821,<#1> NameSystem.allocateBlock: <#12> <#3>
1822,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1823,<#1> NameSystem.allocateBlock: <#12> <#3>
1824,Received block <#2> of size <#5> from <#9>
1825,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1826,Receiving block <#2> src: <#7> dest: <#8>
1827,Received block <#2> of size <#5> from <#9>
1828,<#1> NameSystem.allocateBlock: <#12> <#3>
1829,Received block <#2> of size <#5> from <#9>
1830,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1831,<#1> NameSystem.allocateBlock: <#12> <#3>
1832,Received block <#2> of size <#5> from <#9>
1833,Received block <#2> of size <#5> from <#9>
1834,Receiving block <#2> src: <#7> dest: <#8>
1835,Received block <#2> of size <#5> from <#9>
1836,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1837,PacketResponder <#4> for block <#2> terminating
1838,PacketResponder <#4> for block <#2> terminating
1839,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1840,Receiving block <#2> src: <#7> dest: <#8>
1841,<#1> NameSystem.allocateBlock: <#12> <#3>
1842,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1843,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1844,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1845,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1846,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1847,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1848,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1849,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1850,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1851,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1852,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1853,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1854,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1855,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1856,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1857,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1858,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1859,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1860,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1861,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1862,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1863,Deleting block <#2> file <#11>
1864,Deleting block <#2> file <#11>
1865,PacketResponder <#4> for block <#2> terminating
1866,Deleting block <#2> file <#11>
1867,Deleting block <#2> file <#11>
1868,Deleting block <#2> file <#11>
1869,Deleting block <#2> file <#11>
1870,Deleting block <#2> file <#11>
1871,Deleting block <#2> file <#11>
1872,Deleting block <#2> file <#11>
1873,Deleting block <#2> file <#11>
1874,Deleting block <#2> file <#11>
1875,Deleting block <#2> file <#11>
1876,Deleting block <#2> file <#11>
1877,Deleting block <#2> file <#11>
1878,Deleting block <#2> file <#11>
1879,Deleting block <#2> file <#11>
1880,Deleting block <#2> file <#11>
1881,Deleting block <#2> file <#11>
1882,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1883,Deleting block <#2> file <#11>
1884,Deleting block <#2> file <#11>
1885,Deleting block <#2> file <#11>
1886,Deleting block <#2> file <#11>
1887,PacketResponder <#4> for block <#2> terminating
1888,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1889,Receiving block <#2> src: <#7> dest: <#8>
1890,Received block <#2> of size <#5> from <#9>
1891,Received block <#2> of size <#5> from <#9>
1892,<#1> NameSystem.allocateBlock: <#12> <#3>
1893,Receiving block <#2> src: <#7> dest: <#8>
1894,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1895,<#1> NameSystem.allocateBlock: <#12> <#3>
1896,Receiving block <#2> src: <#7> dest: <#8>
1897,Receiving block <#2> src: <#7> dest: <#8>
1898,Received block <#2> of size <#5> from <#9>
1899,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1900,<#1> ask <#13> to delete <#3>
1901,Deleting block <#2> file <#11>
1902,PacketResponder <#4> for block <#2> terminating
1903,Received block <#2> of size <#5> from <#9>
1904,Receiving block <#2> src: <#7> dest: <#8>
1905,PacketResponder <#4> for block <#2> terminating
1906,PacketResponder <#4> for block <#2> terminating
1907,<#1> NameSystem.allocateBlock: <#12> <#3>
1908,Receiving block <#2> src: <#7> dest: <#8>
1909,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1910,Deleting block <#2> file <#11>
1911,<#1> NameSystem.allocateBlock: <#12> <#3>
1912,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1913,<#1> NameSystem.allocateBlock: <#12> <#3>
1914,PacketResponder <#4> for block <#2> terminating
1915,PacketResponder <#4> for block <#2> terminating
1916,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1917,PacketResponder <#4> for block <#2> terminating
1918,Receiving block <#2> src: <#7> dest: <#8>
1919,PacketResponder <#4> for block <#2> terminating
1920,<#1> NameSystem.allocateBlock: <#12> <#3>
1921,Receiving block <#2> src: <#7> dest: <#8>
1922,Receiving block <#2> src: <#7> dest: <#8>
1923,Received block <#2> of size <#5> from <#9>
1924,Receiving block <#2> src: <#7> dest: <#8>
1925,Receiving block <#2> src: <#7> dest: <#8>
1926,PacketResponder <#4> for block <#2> terminating
1927,Verification succeeded for <#3>
1928,Received block <#2> of size <#5> from <#9>
1929,PacketResponder <#4> for block <#2> terminating
1930,PacketResponder <#4> for block <#2> terminating
1931,Received block <#2> of size <#5> from <#9>
1932,Receiving block <#2> src: <#7> dest: <#8>
1933,Receiving block <#2> src: <#7> dest: <#8>
1934,PacketResponder <#4> for block <#2> terminating
1935,Received block <#2> of size <#5> from <#9>
1936,Received block <#2> of size <#5> from <#9>
1937,Receiving block <#2> src: <#7> dest: <#8>
1938,<#1> NameSystem.allocateBlock: <#12> <#3>
1939,Received block <#2> of size <#5> from <#9>
1940,<#1> NameSystem.allocateBlock: <#12> <#3>
1941,<#1> NameSystem.allocateBlock: <#12> <#3>
1942,Received block <#2> of size <#5> from <#9>
1943,Received block <#2> of size <#5> from <#9>
1944,Receiving block <#2> src: <#7> dest: <#8>
1945,Received block <#2> of size <#5> from <#9>
1946,PacketResponder <#4> for block <#2> terminating
1947,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1948,Receiving block <#2> src: <#7> dest: <#8>
1949,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1950,<#1> NameSystem.allocateBlock: <#12> <#3>
1951,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1952,PacketResponder <#4> for block <#2> terminating
1953,Received block <#2> of size <#5> from <#9>
1954,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1955,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1956,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1957,PacketResponder <#4> for block <#2> terminating
1958,Receiving block <#2> src: <#7> dest: <#8>
1959,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1960,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1961,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1962,Received block <#2> of size <#5> from <#9>
1963,Received block <#2> of size <#5> from <#9>
1964,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1965,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1966,Deleting block <#2> file <#11>
1967,PacketResponder <#4> for block <#2> terminating
1968,Receiving block <#2> src: <#7> dest: <#8>
1969,PacketResponder <#4> for block <#2> terminating
1970,Received block <#2> of size <#5> from <#9>
1971,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1972,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1973,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1974,Receiving block <#2> src: <#7> dest: <#8>
1975,Received block <#2> of size <#5> from <#9>
1976,Receiving block <#2> src: <#7> dest: <#8>
1977,PacketResponder <#4> for block <#2> terminating
1978,Receiving block <#2> src: <#7> dest: <#8>
1979,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1980,PacketResponder <#4> for block <#2> terminating
1981,PacketResponder <#4> for block <#2> terminating
1982,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1983,PacketResponder <#4> for block <#2> terminating
1984,Received block <#2> of size <#5> from <#9>
1985,PacketResponder <#4> for block <#2> terminating
1986,<#1> NameSystem.allocateBlock: <#12> <#3>
1987,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1988,Receiving block <#2> src: <#7> dest: <#8>
1989,Received block <#2> of size <#5> from <#9>
1990,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1991,PacketResponder <#4> for block <#2> terminating
1992,PacketResponder <#4> for block <#2> terminating
1993,Received block <#2> of size <#5> from <#9>
1994,Receiving block <#2> src: <#7> dest: <#8>
1995,Receiving block <#2> src: <#7> dest: <#8>
1996,Received block <#2> of size <#5> from <#9>
1997,Receiving block <#2> src: <#7> dest: <#8>
1998,PacketResponder <#4> for block <#2> terminating
1999,Receiving block <#2> src: <#7> dest: <#8>
